Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,SMA_50,RSI,MACD,EMA_12,EMA_26
2018-01-22 00:00:00+00:00,1055.3499755859375,1089.0999755859375,930.7410278320312,1003.260009765625,3810099968,0.0,0.0,1133.7426025390625,855.65166015625,48.50407255667882,-39.740806344269615,1094.9138351221143,1035.5050735390964
2018-01-23 00:00:00+00:00,1004.1699829101562,1023.22998046875,920.5399780273438,986.22900390625,3556699904,0.0,0.0,1134.9180541992187,865.9721600341796,47.5778745436013,-42.24917630094892,1078.1930918581352,1031.8549943070338
2018-01-24 00:00:00+00:00,987.4769897460938,1062.43994140625,965.8079833984375,1058.780029296875,3944039936,0.0,0.0,1138.8109558105468,877.8821405029297,51.80026356278486,-37.7841986773265,1075.2064668487105,1033.8494413433184
2018-01-25 00:00:00+00:00,1063.219970703125,1104.6600341796875,1034.739990234375,1056.030029296875,4050190080,0.0,0.0,1141.7264587402344,890.4309808349609,51.63050806866957,-33.90194108338041,1072.2562456868898,1035.4924478583966
2018-01-26 00:00:00+00:00,1052.699951171875,1080.5999755859375,996.7839965820312,1055.1700439453125,3617690112,0.0,0.0,1142.4009582519532,902.8462219238281,51.573588413160024,-30.390549772242693,1069.6275992651088,1036.9500475685386
2018-01-27 00:00:00+00:00,1055.75,1121.97998046875,1042.1199951171875,1107.0699462890625,3002870016,0.0,0.0,1140.0959533691407,915.8670007324218,54.811353724020144,-23.859404210820045,1075.3879603457171,1042.1441141404293
2018-01-28 00:00:00+00:00,1111.780029296875,1257.77001953125,1111.780029296875,1246.010009765625,5372329984,0.0,0.0,1144.969952392578,931.3171606445312,62.11410153972174,-10.168828479949703,1101.6375064103183,1057.2452915941476
2018-01-29 00:00:00+00:00,1246.699951171875,1256.699951171875,1169.0799560546875,1182.3599853515625,3715079936,0.0,0.0,1139.1009521484375,946.1299401855468,57.527527135087375,-5.614192527243318,1114.0563493243558,1066.5130466872895
2018-01-30 00:00:00+00:00,1184.1300048828125,1184.6300048828125,1058.969970703125,1071.1300048828125,4107859968,0.0,0.0,1129.866455078125,957.2498205566407,50.50858861728466,-10.048193937297704,1107.452296333349,1066.8550435906616
2018-01-31 00:00:00+00:00,1071.0899658203125,1128.6600341796875,1034.5,1118.31005859375,3757560064,0.0,0.0,1128.0354553222655,966.5874011230469,53.1213063138669,-9.751401253584397,1109.1227212964877,1070.666526183483
2018-02-01 00:00:00+00:00,1119.3699951171875,1161.3499755859375,984.8189697265625,1036.7900390625,5261680128,0.0,0.0,1116.2149597167968,973.267861328125,48.36983829219416,-14.696109437032291,1097.9946163374127,1068.157156767114
2018-02-02 00:00:00+00:00,1035.77001953125,1035.77001953125,757.97998046875,915.7849731445312,6713290240,0.0,0.0,1092.1832061767577,977.6672412109375,42.31896494905856,-25.153227055559626,1069.9623635385078,1056.8703283506263
2018-02-03 00:00:00+00:00,919.2109985351562,991.9429931640625,847.6900024414062,964.0189819335938,3243480064,0.0,0.0,1072.045654296875,983.2586608886719,45.258602563091095,-27.659465062846493,1053.6633817531365,1049.9924508382535
2018-02-04 00:00:00+00:00,964.6669921875,969.031982421875,805.0640258789062,834.6820068359375,2997090048,0.0,0.0,1049.1837524414063,986.0281213378906,39.45244638207021,-36.3199884638806,1019.9739394581828,1034.043529060304
2018-02-05 00:00:00+00:00,834.9580078125,856.64599609375,644.5989990234375,697.9509887695312,4269530112,0.0,0.0,1031.3968048095703,985.5876416015625,34.424564568602435,-48.772989721821446,970.4319470445441,1009.1477853350616
2018-02-06 00:00:00+00:00,707.7369995117188,796.4390258789062,574.4190063476562,793.1220092773438,6518269952,0.0,0.0,1020.3404052734375,985.5571813964843,40.14265397290063,-48.03962587871785,943.1534950803594,993.1458759974528
2018-02-07 00:00:00+00:00,790.427978515625,851.2000122070312,723.4329833984375,757.0679931640625,3896179968,0.0,0.0,1006.3798034667968,984.1620812988281,38.763642303031865,-47.34473124385603,914.5249563240061,975.6586254172016
2018-02-08 00:00:00+00:00,755.843017578125,845.0859985351562,755.843017578125,817.8070068359375,3708189952,0.0,0.0,995.3151550292969,984.1365014648437,42.3562738253016,-40.425362634384705,899.6452717873802,963.9659129297006
2018-02-09 00:00:00+00:00,818.47998046875,884.0040283203125,788.833984375,883.864990234375,2495820032,0.0,0.0,981.7509033203125,985.3925415039063,46.06253576420366,-29.535757261431016,897.2175361638409,958.0325112485654
2018-02-10 00:00:00+00:00,882.4669799804688,917.4000244140625,825.5770263671875,860.4149780273438,2930530048,0.0,0.0,972.2926544189453,989.1036413574219,44.957469386590375,-22.37340871653874,891.5556041428413,950.8015828618081
2018-02-11 00:00:00+00:00,859.2880249023438,859.2880249023438,788.2219848632812,814.6599731445312,2486650112,0.0,0.0,962.8626525878906,991.0091003417969,42.79990604324042,-19.295153688352457,879.7255070661782,940.7170191790469
2018-02-12 00:00:00+00:00,817.5079956054688,875.93701171875,817.5079956054688,868.7069702148438,2243450112,0.0,0.0,956.9865509033203,994.5002795410156,46.09100241928012,-12.524988402312282,878.0303475505883,935.3829414779949
2018-02-13 00:00:00+00:00,869.2930297851562,870.708984375,828.8369750976562,845.2579956054688,2081170048,0.0,0.0,946.31044921875,996.088759765625,44.88436736696381,-8.712773428062349,872.9884472513392,928.7070195615114
2018-02-14 00:00:00+00:00,844.2789916992188,926.4290161132812,844.2789916992188,923.5609741210938,2818370048,0.0,0.0,939.6869964599609,999.0832592773437,49.626772685840024,-0.4409569021818669,880.7688360005321,928.3258310103694
2018-02-15 00:00:00+00:00,923.72802734375,951.947998046875,911.1110229492188,936.9760131835938,2900100096,0.0,0.0,933.777294921875,1002.5659399414062,50.413966342701166,6.052437512742351,889.4160940286955,928.966585245423
2018-02-16 00:00:00+00:00,934.7860107421875,950.0050048828125,917.8480224609375,944.2100219726562,2369449984,0.0,0.0,925.6342987060547,1006.7096801757813,50.859919707786865,10.682503295814058,897.8459290969972,930.0957287066994
2018-02-17 00:00:00+00:00,944.7479858398438,976.594970703125,940.7540283203125,974.114990234375,2525720064,0.0,0.0,912.0395477294921,1011.1201403808594,52.75167722402068,15.324415176135794,909.57963081044,933.3564147457865
2018-02-18 00:00:00+00:00,973.3489990234375,982.9329833984375,915.4450073242188,923.9210205078125,2567290112,0.0,0.0,899.1175994873047,1015.2534204101562,49.31971095289856,14.583760730869699,911.7859984561895,932.6574966540848
2018-02-19 00:00:00+00:00,921.6680297851562,957.7769775390625,921.5540161132812,943.864990234375,2169019904,0.0,0.0,892.7543487548828,1018.9960607910157,50.6923790265385,14.951044420443854,916.7212279605258,933.4876813637359
2018-02-20 00:00:00+00:00,943.5670166015625,965.2650146484375,892.9539794921875,895.3709716796875,2545260032,0.0,0.0,881.6073944091797,1021.4506604003906,47.33521865097124,11.591879667682683,913.4365731480891,930.6642213871397
2018-02-21 00:00:00+00:00,894.135009765625,912.375,830.56298828125,849.9710083007812,2531729920,0.0,0.0,872.2664428710938,1020.761201171875,44.37246857961643,6.2441773261477,903.6726400946571,924.6869463437058
2018-02-22 00:00:00+00:00,849.2620239257812,875.926025390625,802.6680297851562,812.844970703125,2150370048,0.0,0.0,867.1194427490234,1017.763701171875,42.05438193266126,0.4442244125132859,889.6991524959599,916.4023555555146
2018-02-23 00:00:00+00:00,811.5850219726562,886.3179931640625,794.791015625,864.1890258789062,2334820096,0.0,0.0,862.1279449462891,1015.4290417480469,46.23742544545937,0.3097948787763549,885.7745176317978,912.5347015053954
2018-02-24 00:00:00+00:00,861.593017578125,879.531005859375,818.5499877929688,840.5150146484375,1926579968,0.0,0.0,862.4195953369141,1012.2849426269531,44.63736389987097,-1.0547311689345875,878.8115171728193,907.1999098863615
2018-02-25 00:00:00+00:00,839.458984375,853.14599609375,822.3809814453125,844.8099975585938,1646960000,0.0,0.0,869.7625457763672,1008.3475415039062,45.00916241642502,-1.3314073594124949,873.5805141552462,902.5784348991194
2018-02-26 00:00:00+00:00,845.2780151367188,880.3920288085938,842.3189697265625,869.3150024414062,2044480000,0.0,0.0,873.5721954345703,1002.6704406738281,47.18836951198397,0.3810544232465318,872.9242815838862,900.1144769392888
2018-02-27 00:00:00+00:00,870.364990234375,896.2589721679688,867.0969848632812,878.2650146484375,2053980032,0.0,0.0,879.632046508789,997.2651403808594,47.99890893562236,2.256947481726396,873.7459328245865,898.4959982510776
2018-02-28 00:00:00+00:00,877.9340209960938,890.1079711914062,855.1240234375,855.198974609375,1963980032,0.0,0.0,881.5016448974609,988.3743200683593,46.03783677976333,2.0886049849545536,870.8925546376308,895.2888113146552
2018-03-01 00:00:00+00:00,856.0120239257812,880.302001953125,851.9199829101562,872.2000122070312,1868519936,0.0,0.0,880.9183959960938,980.7019213867187,47.732868929708914,3.200026974962711,871.0937019560001,893.5785298992756
2018-03-02 00:00:00+00:00,871.7639770507812,876.3779907226562,852.4219970703125,856.85302734375,1894419968,0.0,0.0,880.7402984619141,974.740380859375,46.31845990195964,2.983649243519256,868.9028289387309,890.85812230257
2018-03-03 00:00:00+00:00,856.7109985351562,868.4539794921875,855.2069702148438,857.2249755859375,1699369984,0.0,0.0,882.8685485839844,966.4208813476563,46.35994487635681,2.9427204969957472,867.1062361152242,888.3667781013379
2018-03-04 00:00:00+00:00,856.1859741210938,867.9500122070312,840.280029296875,866.677978515625,1697939968,0.0,0.0,882.7670989990235,955.8260400390625,47.47100338551316,3.5867299676254127,867.0403503306704,886.7602003542481
2018-03-05 00:00:00+00:00,866.8460083007812,869.9199829101562,853.52001953125,853.6840209960938,1898489984,0.0,0.0,883.1884002685547,945.5643200683594,46.05873873419075,3.1855979438893165,864.9855304330433,884.3101129943848
2018-03-06 00:00:00+00:00,853.8170166015625,853.8170166015625,809.9310302734375,816.9509887695312,1943069952,0.0,0.0,877.8579010009765,936.0649389648438,42.23361123210059,0.628186571673357,857.5956009463491,879.3205482369882
2018-03-07 00:00:00+00:00,816.27099609375,825.6069946289062,726.5469970703125,752.8309936523438,2175419904,0.0,0.0,868.6506500244141,930.0477600097656,36.53051097839906,-4.895878947050026,841.4779690549636,869.9509516010886
2018-03-08 00:00:00+00:00,752.5700073242188,773.7670288085938,696.1690063476562,704.5960083007812,1891640064,0.0,0.0,856.6699493408203,923.8546801757813,32.92825285095658,-10.964902257167957,820.4192058620125,857.7024372825474
2018-03-09 00:00:00+00:00,702.197021484375,729.156005859375,648.1069946289062,728.916015625,2233019904,0.0,0.0,844.4100006103515,917.7073999023437,36.33698233606411,-12.402064961751314,806.3417919793952,848.1627023449513
2018-03-10 00:00:00+00:00,730.1599731445312,748.031005859375,682.6950073242188,686.8900146484375,1532960000,0.0,0.0,832.5584503173828,910.6632006835938,33.19724042764544,-15.066509167719872,787.9645954669402,836.2165773303948
2018-03-11 00:00:00+00:00,685.31201171875,735.8309936523438,668.1229858398438,723.3389892578125,1562680064,0.0,0.0,821.5321502685547,902.0269799804687,38.18590750597987,-13.318085842223226,778.0221945116897,827.8552745102035
2018-03-12 00:00:00+00:00,724.406005859375,742.5139770507812,683.2680053710938,699.8309936523438,1764999936,0.0,0.0,811.7551513671875,895.0320007324219,36.30292326427925,-12.69137703640034,765.9927789948673,818.3719944466583
2018-03-13 00:00:00+00:00,698.1530151367188,713.7349853515625,682.3499755859375,690.8270263671875,1425959936,0.0,0.0,803.7979522705078,888.7833410644531,35.5792486591744,-11.846050852660923,754.4288170521473,808.9242190333641
2018-03-14 00:00:00+00:00,691.218994140625,702.7839965820312,594.0999755859375,614.291015625,1810560000,0.0,0.0,793.8702545166016,881.3445812988281,30.08863572805076,-15.190750627310521,732.8691552941247,794.5069447068187
2018-03-15 00:00:00+00:00,614.8389892578125,620.6160278320312,579.5050048828125,611.3040161132812,1770460032,0.0,0.0,781.2260040283203,872.3950610351562,29.894737955570108,-16.257993943064484,714.1668261893795,780.9363574035937
2018-03-16 00:00:00+00:00,611.7780151367188,623.1680297851562,587.8619995117188,601.666015625,1417350016,0.0,0.0,769.2835540771484,863.3077807617187,29.239975448796798,-16.22922110142148,696.859009179475,767.6570728274015
2018-03-17 00:00:00+00:00,601.677978515625,609.1510009765625,549.0960083007812,552.7789916992188,1267810048,0.0,0.0,754.6820037841796,853.2599597167969,26.115489593123144,-17.982786190769303,674.692852644051,751.7401779290176
2018-03-18 00:00:00+00:00,551.6400146484375,551.6400146484375,460.0880126953125,538.6439819335938,2685499904,0.0,0.0,738.1484527587891,841.8914404296875,25.274536155990134,-18.502782622093875,653.7622571501345,735.9552745219491
2018-03-19 00:00:00+00:00,546.6259765625,558.0999755859375,519.1229858398438,556.7260131835938,2046790016,0.0,0.0,722.0715026855469,828.1057604980468,28.448684269286105,-16.124155167523384,638.8336042322052,722.6790329413302
2018-03-20 00:00:00+00:00,556.7219848632812,567.0900268554688,521.2039794921875,557.1749877929688,1833680000,0.0,0.0,707.1703033447266,815.602060546875,28.529863032825844,-13.14196826817573,626.2707401646303,710.4194740414516
2018-03-21 00:00:00+00:00,559.0999755859375,589.6069946289062,550.572021484375,561.7319946289062,1781270016,0.0,0.0,691.6469024658203,805.4141003417968,29.405329080924588,-9.645694943208255,616.3417023899035,699.4055866775594
2018-03-22 00:00:00+00:00,562.10302734375,577.5659790039062,523.0889892578125,539.7020263671875,1523459968,0.0,0.0,675.7893524169922,793.8419396972656,27.642497403572435,-7.685216779995713,604.5509830017933,687.5756933212356
2018-03-23 00:00:00+00:00,539.864013671875,540.4869995117188,512.1270141601562,539.6190185546875,1596349952,0.0,0.0,659.9090545654296,783.8985192871094,27.635774664958376,-5.371996868357655,594.5614500099309,676.6159396348246
2018-03-24 00:00:00+00:00,542.572021484375,545.3820190429688,526.0800170898438,526.4390258789062,1300009984,0.0,0.0,642.8971069335937,776.1116003417969,26.532391804538534,-3.782523182256398,584.0810770666964,665.4917238010529
2018-03-25 00:00:00+00:00,522.7030029296875,535.8209838867188,515.6589965820312,524.2869873046875,1151170048,0.0,0.0,626.4272552490235,767.3169604492188,26.347417158773112,-2.0176030432249235,574.8819863340797,655.032113690211
2018-03-26 00:00:00+00:00,524.2869873046875,526.3790283203125,470.44000244140625,489.95098876953125,1638880000,0.0,0.0,610.0772552490234,760.4223400878906,23.528893875234232,-2.2845431081934606,561.8156790164569,642.8038822146051
2018-03-27 00:00:00+00:00,489.5899963378906,491.4590148925781,449.97100830078125,450.1159973144531,1617939968,0.0,0.0,594.9415054321289,755.4656402587891,20.75490869661573,-4.156746291692684,544.631112600764,628.5307055553346
2018-03-28 00:00:00+00:00,450.2909851074219,466.21099853515625,444.8609924316406,446.27899169921875,1514179968,0.0,0.0,582.0256546020507,748.5287799072265,20.504149554099413,-4.630171890161989,529.5000170774493,615.0305786030298
2018-03-29 00:00:00+00:00,448.07501220703125,450.81298828125,385.81298828125,385.9679870605469,1970230016,0.0,0.0,564.8782531738282,741.1067797851563,17.022745926927286,-7.795538630780726,507.4181663056182,598.0629792295125
2018-03-30 00:00:00+00:00,385.9049987792969,409.9289855957031,368.63299560546875,394.6449890136719,1878130048,0.0,0.0,550.2660018920899,732.6435394287109,19.149671156989314,-8.06180715112771,490.06844672224184,582.9949799542651
2018-03-31 00:00:00+00:00,395.0039978027344,418.4679870605469,392.9530029296875,396.4570007324219,1323920000,0.0,0.0,533.9219024658203,722.8953796386719,19.613069631205533,-6.916751985705233,475.6666858007311,569.1773518637582
2018-04-01 00:00:00+00:00,397.2539978027344,400.52801513671875,363.80499267578125,379.60699462890625,1256930048,0.0,0.0,517.9107025146484,713.2792199707031,18.548427497702207,-6.12233386246136,460.8882717742965,555.1351031796951
2018-04-02 00:00:00+00:00,379.6990051269531,395.1709899902344,377.5929870605469,386.42498779296875,1102259968,0.0,0.0,502.6906005859375,704.7145202636718,20.430540392644758,-4.064942497232508,449.4323819310153,542.6380575954931
2018-04-03 00:00:00+00:00,387.31201171875,418.9679870605469,383.5320129394531,416.89300537109375,1363399936,0.0,0.0,492.82070007324216,695.6782409667969,28.393441429114503,0.19475830671225935,444.4263239987197,533.3236092825747
2018-04-04 00:00:00+00:00,416.4849853515625,417.47198486328125,375.30999755859375,380.5429992675781,1287730048,0.0,0.0,481.282649230957,686.3839410400391,25.15857784101763,1.3469093802034706,434.5981201939287,522.0065270592416
2018-04-05 00:00:00+00:00,379.9469909667969,387.71600341796875,369.8160095214844,383.23199462890625,1210680064,0.0,0.0,470.36094818115237,675.5773614501953,25.831750109356847,2.9792188151086805,426.6956393377714,511.726932064402
2018-04-06 00:00:00+00:00,382.7309875488281,385.19500732421875,366.9110107421875,370.2850036621094,967105984,0.0,0.0,461.2362487792969,664.2435412597656,24.680672389666952,3.8222714896341756,418.01708000305416,501.2497521827507
2018-04-07 00:00:00+00:00,370.3800048828125,393.0589904785156,369.9360046386719,385.3139953613281,951475008,0.0,0.0,453.5697494506836,653.0656207275391,28.654968606958647,5.903089229778686,412.9858362120194,492.6619183441268
2018-04-08 00:00:00+00:00,385.7430114746094,402.5899963378906,385.60198974609375,400.50799560546875,948488000,0.0,0.0,445.7588485717773,641.5934808349609,32.5309810459607,8.647710354652247,411.0661684263962,485.83570184496693
2018-04-09 00:00:00+00:00,400.85699462890625,429.2510070800781,390.6099853515625,398.5260009765625,1478390016,0.0,0.0,437.826399230957,631.085580444336,32.284586165364956,10.548671258736022,409.13691189565253,479.3683165954555
2018-04-10 00:00:00+00:00,399.4110107421875,415.88800048828125,393.8789978027344,414.2430114746094,1196000000,0.0,0.0,430.4519500732422,620.4931408691406,36.398489679495995,12.926657372585808,409.9224656770305,474.54421991983725
2018-04-11 00:00:00+00:00,415.02398681640625,430.5400085449219,412.47100830078125,430.5400085449219,1439040000,0.0,0.0,424.9938491821289,611.1965216064453,40.43912766446844,15.486526606020618,413.0943953490138,471.28464870688055
2018-04-12 00:00:00+00:00,430.1610107421875,493.0580139160156,417.4129943847656,492.9410095214844,2519360000,0.0,0.0,422.6599487304687,604.0559216308594,52.80324923163542,20.93315697514973,425.37848983708614,472.88882358203637
2018-04-13 00:00:00+00:00,493.1600036621094,526.469970703125,482.65899658203125,492.7349853515625,2419249920,0.0,0.0,420.97474670410156,597.6537219238281,52.76430405023599,23.860486951684592,435.7410276085441,474.3589096390383
2018-04-14 00:00:00+00:00,492.5799865722656,512.0239868164062,488.27899169921875,501.4779968261719,1519079936,0.0,0.0,419.8342971801758,590.3995013427734,54.304562095045505,25.57203644655887,445.8544074881791,476.36773091215935
2018-04-15 00:00:00+00:00,502.8800048828125,531.7020263671875,502.8800048828125,531.7020263671875,1726089984,0.0,0.0,421.9218490600586,584.2232415771484,59.25123930994717,27.744420582057877,459.061733469565,480.4665676125318
2018-04-16 00:00:00+00:00,532.073974609375,534.197021484375,500.25,511.1470031738281,1758979968,0.0,0.0,424.97339935302733,577.5499816894531,54.89860364364237,26.787931313364815,467.0748518856055,482.7391924689241
2018-04-17 00:00:00+00:00,511.1449890136719,518.031005859375,502.5639953613281,502.8940124511719,1760359936,0.0,0.0,427.804150390625,570.2215618896485,53.20849764313159,24.64449741764833,472.5854919726157,484.23214209723875
2018-04-18 00:00:00+00:00,503.3089904785156,525.0919799804688,503.0450134277344,524.7890014648438,1762940032,0.0,0.0,434.74520111083984,563.1520416259766,56.991407027390544,23.7372758122328,480.6168011252662,487.23635390224655
2018-04-19 00:00:00+00:00,524.0380249023438,567.8889770507812,523.2620239257812,567.8889770507812,2256869888,0.0,0.0,443.4074005126953,557.4058416748047,63.28402034733696,24.951596827828162,494.04328972919154,493.2106222836195
2018-04-20 00:00:00+00:00,567.989013671875,618.7150268554688,560.2830200195312,615.718017578125,2849469952,0.0,0.0,454.37045135498045,552.2762017822265,68.74846993323347,27.676931083197594,512.7624786290274,502.28524415728657
2018-04-21 00:00:00+00:00,616.0040283203125,621.8880004882812,578.5499877929688,605.39501953125,2612460032,0.0,0.0,465.6598526000977,547.2470416259765,66.44976303369054,27.432264066551177,527.0136387678309,509.92300529609867
2018-04-22 00:00:00+00:00,606.1190185546875,640.7670288085938,593.8690185546875,621.8599853515625,2426269952,0.0,0.0,477.43160247802734,542.5397418212891,68.27199237509676,26.985905234048783,541.6053843960973,518.2146334483552
2018-04-23 00:00:00+00:00,621.198974609375,646.7000122070312,621.0349731445312,642.5479736328125,2386830080,0.0,0.0,488.71435089111327,538.0571417236329,70.44415778772421,26.644525837351267,557.1350135094381,527.4245104990557
2018-04-24 00:00:00+00:00,643.3980102539062,708.875,643.3980102539062,708.1580200195312,3581860096,0.0,0.0,505.09510192871096,535.1466217041016,76.0453104148844,29.192933727459717,580.3693222032986,540.8121778709428
2018-04-25 00:00:00+00:00,707.06201171875,707.06201171875,600.2119750976562,615.416015625,4216140032,0.0,0.0,516.7043029785157,531.1159222412109,59.01911611324454,23.246818009127583,585.7611211912526,546.3383880749471
2018-04-26 00:00:00+00:00,618.0789794921875,663.1810302734375,604.0070190429688,662.8090209960938,2984009984,0.0,0.0,531.3305038452148,529.3154827880859,63.514694647282944,21.178309412456784,597.6146442381513,554.9658423654024
2018-04-27 00:00:00+00:00,662.1090087890625,684.8679809570312,647.031982421875,647.031982421875,2598129920,0.0,0.0,544.4164031982422,528.1642022705078,61.11131798966335,17.569010197664113,605.2173116510319,561.7855564436596
2018-04-28 00:00:00+00:00,644.64599609375,691.4420166015625,644.64599609375,683.677978515625,2496659968,0.0,0.0,558.57490234375,527.2594415283203,64.47395658597296,16.48865097708717,617.2881834763539,570.8146247452868
2018-04-29 00:00:00+00:00,683.9119873046875,697.7559814453125,670.5130004882812,688.8809814453125,2740559872,0.0,0.0,573.0926513671875,527.2992608642578,64.93752281271773,15.005817228673877,628.3024600869629,579.5602807971406
2018-04-30 00:00:00+00:00,689.760986328125,694.4390258789062,666.1170043945312,669.9240112304688,2853100032,0.0,0.0,585.8767013549805,526.230961303711,61.774698138840485,11.772418501988234,634.7057756475023,586.2538904588686
2018-05-01 00:00:00+00:00,670.4630126953125,674.4030151367188,637.5399780273438,673.6129760742188,2678960128,0.0,0.0,598.0303497314453,525.7066009521484,62.16092298344955,9.029678612516093,640.691498790074,592.7249338377834
