Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,RSI,MACD,EMA_12,EMA_26
2024-07-07,2929.38720703125,3072.814453125,2923.959228515625,3067.405029296875,10857947538,3345.3585815429688,3550.7358642578124,28.360619369595994,-47.74432279813081,3212.6567116363776,3343.461650070123
2024-07-08,3018.73193359375,3090.66455078125,2826.481689453125,2929.861572265625,22627377457,3322.1111083984374,3549.673642578125,34.40844122848496,-42.81988077050707,3182.8221303990504,3319.407596997799
2024-07-09,3064.032958984375,3105.800537109375,3005.522216796875,3018.80322265625,15269945822,3297.3453857421873,3537.6771923828123,37.298768562301206,-33.74279844670416,3164.5468732583313,3300.490957144953
2024-07-10,3102.21875,3148.407470703125,3026.6083984375,3066.13720703125,14578679176,3276.9019775390625,3523.9353125,39.71044798200799,-22.915928262049533,3154.957931218588,3285.8041269860673
2024-07-11,3100.330810546875,3208.9384765625,3057.21923828125,3101.335205078125,15230095766,3256.1147338867186,3511.1975732421874,39.62929009083655,-14.065069193921317,3146.553758807555,3272.0653628053865
2024-07-12,3134.15869140625,3154.6015625,3048.508056640625,3099.989990234375,12751638331,3238.081994628906,3498.3422021484375,41.919766050049226,-4.605354918197904,3144.6468253612,3261.850053812858
2024-07-13,3177.19873046875,3199.989501953125,3115.080322265625,3134.550537109375,8565105946,3226.011340332031,3487.3474853515627,44.78988976460708,5.338479103058873,3149.6548107623616,3255.579585416998
2024-07-14,3244.0791015625,3266.487548828125,3166.43115234375,3176.741455078125,10517709666,3220.7024780273437,3477.2443359375,49.006807808524194,16.573744612189643,3164.1816247316137,3254.7276977240717
2024-07-15,3489.552734375,3494.098388671875,3235.776123046875,3246.131591796875,18305490390,3225.428662109375,3470.51744140625,60.83180327171579,39.389112995321454,3214.2387185229036,3272.1221448833994
2024-07-16,3443.513427734375,3498.218994140625,3351.77978515625,3486.14404296875,20446664416,3229.13046875,3461.5475732421874,58.110050679883706,49.57319568011822,3249.5117507092837,3284.817795464953
2024-07-17,3388.75244140625,3516.104248046875,3379.099609375,3446.73681640625,16739123962,3226.3280639648438,3452.5174951171875,54.96017624279236,50.63678219232786,3270.9333954318936,3292.5166581272715
2024-07-18,3426.258544921875,3488.715576171875,3374.990478515625,3388.030029296875,15035622003,3228.959191894531,3445.7787353515623,56.69170014981123,51.7009220861682,3294.829572276506,3302.4234645565016
2024-07-19,3505.73486328125,3540.58837890625,3377.877685546875,3425.90869140625,17705629736,3235.597546386719,3440.9564404296875,60.18472744267138,55.27022905904919,3327.2765401233896,3317.483568165742
2024-07-20,3519.29541015625,3539.904296875,3482.489013671875,3505.721435546875,10360198325,3239.917858886719,3436.14181640625,60.76618171667688,55.89005467748689,3356.8179047438293,3332.432593498372
2024-07-21,3536.60546875,3546.619140625,3415.44384765625,3519.426513671875,13845913681,3244.7310546875,3430.6099462890625,61.53832881169936,54.74061057911949,3384.477529975548,3347.5565101836783
2024-07-22,3440.419921875,3560.075439453125,3425.795654296875,3536.627197265625,18723199034,3245.9343139648436,3423.8004248046873,55.05454391023396,45.17468893872814,3393.0840518062328,3354.4352814200724
2024-07-23,3481.995849609375,3539.53173828125,3395.4208984375,3440.768310546875,24468405650,3255.3882690429687,3418.11255859375,57.155858885517766,39.52359686824234,3406.762789929793,3363.884212397058
2024-07-24,3336.33935546875,3487.653076171875,3304.039306640625,3482.15185546875,16040945448,3269.479138183594,3408.5890283203125,48.58574124214651,24.58366568659298,3395.928415397325,3361.843852624591
2024-07-25,3174.42724609375,3341.4384765625,3088.764404296875,3336.3623046875,25293745810,3279.120568847656,3394.792353515625,41.19187267563492,3.5114194493514077,3361.851312427544,3347.961141029714
2024-07-26,3275.951416015625,3285.760986328125,3172.777099609375,3174.051025390625,15993893521,3289.4492431640624,3384.0792626953125,46.67202678389889,-3.4959164197264396,3348.635943748787,3342.6270873249664
2024-07-27,3247.60791015625,3327.426513671875,3195.356689453125,3275.8916015625,15198233287,3305.3602783203123,3375.458837890625,45.40004609126495,-9.600186600420248,3333.0931693499356,3335.5886297569136
2024-07-28,3271.464599609375,3283.152099609375,3201.76318359375,3247.50732421875,8959236446,3317.9969116210937,3367.269130859375,46.71635871670385,-11.465261490374477,3323.611850928311,3330.838701597837
2024-07-29,3320.539306640625,3396.625732421875,3257.715576171875,3271.453369140625,18334852719,3330.822229003906,3359.5618408203127,49.41780693493284,-8.94003397326242,3323.1391518071287,3330.075783452858
2024-07-30,3278.667724609375,3365.322509765625,3235.760009765625,3320.63525390625,14045773047,3339.644677734375,3351.8008447265624,47.21813497545379,-9.579030115927893,3316.2973937767047,3326.2677790940816
2024-07-31,3231.295654296875,3347.636474609375,3216.07177734375,3278.6865234375,16135380637,3346.192919921875,3346.460146484375,44.789096306063406,-12.49699887834555,3303.2202030875,3319.232806886881
2024-08-01,3201.564453125,3241.77734375,3078.5439453125,3231.248779296875,20217639556,3349.5632080078126,3339.29908203125,43.28412233461061,-15.536136538952313,3287.580856939423,3310.516632534149
2024-08-02,2986.01318359375,3214.527099609375,2965.73388671875,3201.599365234375,21400241741,3340.0039306640624,3329.633720703125,34.28855292538853,-30.315096554731024,3241.185830270858,3286.479340020045
2024-08-03,2903.3857421875,3015.296142578125,2861.177490234375,2985.950927734375,17844091431,3322.9692626953124,3318.09599609375,31.57923453482958,-43.12562986567712,3189.216585950341,3258.1020364768938
2024-08-04,2686.39892578125,2931.4716796875,2639.566650390625,2903.088623046875,21139601426,3282.811572265625,3300.5129833984374,25.811363282060896,-62.50705151885335,3111.8600228474043,3215.7536579068465
2024-08-05,2417.206298828125,2695.88671875,2122.546142578125,2686.027587890625,67668132244,3231.4962158203125,3276.44583984375,20.748322319527944,-88.18015918885884,3004.9902191521305,3156.602001678793
2024-08-06,2458.723876953125,2553.5810546875,2416.527099609375,2417.269775390625,26041995921,3184.9947875976563,3255.3927392578125,23.248890465468847,-96.42116720494231,2920.9492434292065,3104.907325773188
2024-08-07,2336.58935546875,2551.560791015625,2312.168701171875,2458.989013671875,24264218606,3130.511328125,3232.4508984375,21.136145272625754,-103.52819694788376,2831.047722204521,3047.994883528415
2024-08-08,2683.352783203125,2721.95458984375,2322.529541015625,2336.9150390625,23468291180,3089.392224121094,3214.931005859375,38.284383183859774,-79.39197544461564,2808.3254238966138,3020.9843575783934
2024-08-09,2599.5986328125,2706.451171875,2555.2294921875,2683.719970703125,17907141655,3043.4073852539063,3196.701240234375,36.23498065958568,-64.23202565399154,2776.2136098836736,2989.770600188327
2024-08-10,2610.02294921875,2642.92578125,2580.661865234375,2599.582275390625,9361014219,2997.078259277344,3178.580185546875,36.68924540470824,-49.336291180052314,2750.6458159352237,2961.641144560951
2024-08-11,2553.252197265625,2718.797607421875,2544.1748046875,2609.9697265625,13595441987,2952.719873046875,3159.7489599609376,35.217779340762334,-39.562805658525775,2720.2775669091316,2931.390111427964
2024-08-12,2724.431884765625,2749.135009765625,2513.39404296875,2553.49658203125,21653090666,2914.8416748046875,3145.865361328125,42.682460703919666,-18.87475265794035,2720.916692733207,2916.059872415939
2024-08-13,2703.671875,2737.990478515625,2613.80126953125,2724.303466796875,16383053029,2883.20830078125,3132.933671875,42.04964422999407,-4.63628582955198,2718.263643851175,2900.3274281629065
2024-08-14,2662.914794921875,2775.281005859375,2636.705322265625,2703.5869140625,15825365408,2857.632678222656,3118.29138671875,40.77159888497236,3.5477020989445123,2709.7484363235903,2882.7413071820893
2024-08-15,2570.087646484375,2675.314453125,2518.670654296875,2662.885498046875,16345801912,2822.339489746094,3102.30359375,37.942994742770544,4.176765728894907,2688.2621609637113,2859.581776760036
2024-08-16,2593.1865234375,2629.383544921875,2553.071533203125,2570.085205078125,13275561555,2789.6184204101564,3085.2713134765627,39.07567081295539,7.426181038889467,2673.6351398058328,2839.8487950324406
2024-08-17,2614.546875,2626.6728515625,2588.78515625,2593.1669921875,6676568717,2756.7725341796877,3070.08953125,40.16330960894373,12.019767899666931,2664.5446375280126,2823.1597639189263
2024-08-18,2613.357177734375,2684.031005859375,2596.735107421875,2614.109619140625,9207267415,2721.413427734375,3054.8973193359375,40.120348905290314,15.748565116182732,2656.669643713607,2807.618831608959
2024-08-19,2637.306396484375,2648.284423828125,2566.401123046875,2612.718505859375,11968963282,2689.345361328125,3038.9856640625,41.477427108004925,20.308271951317806,2653.6906826014174,2795.003095673805
2024-08-20,2573.10693359375,2695.913818359375,2556.74755859375,2637.306396484375,13249483464,2656.435925292969,3021.6409716796875,38.930368954676275,19.478019880523902,2641.293182754084,2778.5663429271344
2024-08-21,2631.3955078125,2662.953369140625,2538.65771484375,2573.10888671875,12766015263,2627.9274780273436,3005.941787109375,42.389487995306546,23.085475200453317,2639.7704635323016,2767.6647995853095
2024-08-22,2622.951416015625,2644.82373046875,2587.110595703125,2630.8642578125,10723280428,2609.7743896484376,2992.54248046875,42.01818225005018,24.973951458166567,2637.1829177605055,2756.9452896912585
2024-08-23,2764.447021484375,2799.329833984375,2622.5810546875,2622.916015625,16857181970,2602.8274536132812,2986.7409814453126,49.932352261979524,35.197888401788106,2656.762010641101,2757.5009735277854
2024-08-24,2769.3896484375,2820.0205078125,2737.776611328125,2765.4814453125,11765811307,2606.9769897460938,2982.4968017578126,50.18812016651122,41.31565976610949,2674.0893395328544,2758.38161611369
2024-08-25,2749.15771484375,2793.012939453125,2736.0888671875,2769.09814453125,9375535539,2623.574560546875,2976.0923974609377,49.0828141017094,42.83831402327337,2685.6383203499154,2757.698364167769
2024-08-26,2681.340576171875,2763.004150390625,2668.88671875,2749.24755859375,12282035835,2634.7053955078127,2971.13146484375,45.4680905040513,38.26660404432606,2684.9771289379096,2752.042231723629
2024-08-27,2458.7265625,2700.15283203125,2401.175048828125,2681.622802734375,18028996056,2640.812255859375,2959.931357421875,36.07600908906764,20.14872896119786,2650.1693494859232,2730.3151451144713
2024-08-28,2528.41552734375,2553.820068359375,2422.293701171875,2458.90478515625,20359545410,2633.065393066406,2949.2190087890626,40.237778937707304,13.098319160665483,2631.4379922332814,2715.3596178721955
2024-08-29,2528.792724609375,2595.97705078125,2507.50244140625,2528.3623046875,13946434277,2629.52509765625,2937.75048828125,40.26044965876285,8.901207518031072,2615.6464125988346,2701.5398480008753
2024-08-30,2525.822021484375,2539.915283203125,2432.83447265625,2528.732177734375,15526218255,2625.315051269531,2926.2603125,40.13132846258279,6.478564576813596,2601.827275504302,2688.523712703357
2024-08-31,2513.393798828125,2532.389892578125,2493.70556640625,2525.859130859375,6646876013,2623.322131347656,2913.8450146484374,39.55970970570789,4.67680042553603,2588.2221252464287,2675.551126490377
2024-09-01,2427.90234375,2515.46728515625,2401.88916015625,2513.42431640625,11800443265,2608.495654296875,2898.8590869140626,35.783908848510706,-1.3147416528644555,2563.5575434777475,2657.2067722133124
2024-09-02,2538.187255859375,2563.0859375,2426.095947265625,2427.973388671875,12520444224,2600.2214233398436,2884.74125,43.30191155378512,2.8787181165921254,2559.6544223056903,2648.3905117426507
2024-09-03,2420.603759765625,2552.802734375,2419.875244140625,2538.16064453125,11406800197,2588.1058715820313,2863.3622705078124,38.17086907470046,-1.3124790127338457,2538.262012684142,2631.517419003612
2024-09-04,2448.97705078125,2488.91650390625,2313.26513671875,2420.1923828125,16709600747,2582.050341796875,2843.47154296875,40.01787552553157,-1.221694592465667,2524.525864699082,2617.9959102464
2024-09-05,2367.737548828125,2465.38525390625,2348.86328125,2448.98681640625,13632325040,2570.7778930664062,2823.0512451171876,36.64263882121798,-5.44425404469952,2500.4045853343196,2599.4582538450463
2024-09-06,2223.87646484375,2406.511962890625,2150.86328125,2367.700927734375,25825618367,2551.2443725585936,2799.003603515625,31.565453670737824,-16.132934842499253,2457.8617975665397,2571.637380585691
2024-09-07,2274.107177734375,2310.19482421875,2222.100830078125,2223.92919921875,11124608320,2534.281872558594,2774.3710498046876,34.95440140414445,-17.89088165588582,2429.591856053899,2549.5981063004083
2024-09-08,2297.29296875,2332.359375,2243.911376953125,2274.437744140625,10718443487,2517.281201171875,2749.9310009765627,36.5171290527092,-15.644229742030276,2409.2381810840684,2530.90883685223
2024-09-09,2358.482177734375,2379.78662109375,2274.115478515625,2297.896240234375,15887712451,2506.5499633789063,2726.36853515625,40.5747721277953,-8.544400417713348,2401.4295651841157,2518.1364917323885
2024-09-10,2389.5810546875,2398.50390625,2323.07177734375,2358.497802734375,12795818970,2494.4592407226564,2705.3517578125,42.5834438853077,-0.675698576108644,2399.6067174154055,2508.6138667661007
2024-09-11,2339.841552734375,2389.71826171875,2279.0537109375,2389.603759765625,15355180967,2480.303747558594,2682.508671875,40.240596817316465,2.105050875977298,2390.412076695247,2496.112213874862
2024-09-12,2361.78173828125,2390.186767578125,2316.15771484375,2339.8408203125,12162634681,2460.1704833984377,2663.01751953125,41.76264481985396,6.120631221757577,2386.00740924694,2486.1618082753353
2024-09-13,2441.607177734375,2462.802978515625,2338.14404296875,2361.740966796875,13759640866,2443.781359863281,2648.3611181640626,47.047070504713936,14.379827809056081,2394.5612197834685,2482.8614652723013
2024-09-14,2418.595703125,2442.632080078125,2386.979736328125,2441.580810546875,8170291680,2427.2532592773437,2631.21400390625,45.75807410690276,18.270293965244747,2398.2588326052423,2478.1010384465753
2024-09-15,2320.897216796875,2430.38330078125,2286.628173828125,2418.26611328125,10155470375,2409.231091308594,2612.6797900390625,40.66408313719695,14.410587557928949,2386.357045557801,2466.4563109169676
2024-09-16,2295.28369140625,2334.789794921875,2253.715087890625,2320.89453125,16819033263,2401.058947753906,2593.156171875,39.4249228358553,10.463004480747287,2372.3457603037164,2453.776857619878
2024-09-17,2341.707763671875,2392.149169921875,2263.79296875,2295.284423828125,15356783863,2391.7235595703123,2573.579541015625,42.82568334390523,11.240704723124537,2367.632222360356,2445.475443253359
2024-09-18,2369.72900390625,2369.72900390625,2278.66455078125,2341.73291015625,18159056422,2383.770373535156,2555.4007666015623,44.838691057366326,13.739307086768548,2367.9548041366475,2439.8645958943143
2024-09-19,2464.752197265625,2492.20458984375,2369.374755859375,2369.374755859375,18437147349,2380.7168823242187,2540.0698974609377,51.12323620402282,21.43015015559301,2382.8467107718748,2441.708121921819
2024-09-20,2561.072021484375,2571.99267578125,2439.3779296875,2464.7822265625,19112788620,2383.100793457031,2527.260048828125,56.52958229650962,32.006126711024024,2410.2659893430287,2450.549892259786
2024-09-21,2615.857177734375,2621.62255859375,2530.837890625,2560.879638671875,10797825021,2392.49853515625,2519.8569287109376,59.287974506235884,41.11244496037103,2441.8954029416973,2462.7948763690147
2024-09-22,2582.862548828125,2632.039306640625,2528.522216796875,2615.84814453125,13180663011,2394.7322998046875,2513.44646484375,56.94440265618805,43.1246372080239,2463.582656154994,2471.6887780326524
2024-09-23,2648.54638671875,2701.677734375,2541.910400390625,2582.77490234375,19912841456,2406.129431152344,2512.6894140625,60.30807566176805,46.78402571993306,2492.038614703264,2484.78934163903
2024-09-24,2654.35498046875,2671.27587890625,2593.152099609375,2648.482177734375,16658812503,2416.398327636719,2517.4323876953126,60.60120832890752,47.356285286518585,2517.0103632825694,2497.3497593301204
2024-09-25,2579.388671875,2672.4619140625,2557.724365234375,2654.361572265625,14119729962,2426.9808837890623,2519.84568359375,54.95980613190768,40.70079332966938,2526.607026142943,2503.426715814926
2024-09-26,2632.199951171875,2665.99267578125,2559.954345703125,2579.217529296875,17336033595,2447.3970581054687,2525.7578955078125,57.930886406841644,37.92568043531781,2542.8520915320096,2512.9654739895145
2024-09-27,2695.900634765625,2728.067626953125,2616.950927734375,2632.241943359375,17023020294,2468.4867309570313,2526.0088525390624,61.251167447947665,38.33668601078729,2566.3980212602582,2526.516226639597
2024-09-28,2677.5390625,2704.9287109375,2652.25048828125,2695.81591796875,10252590559,2487.4990356445314,2527.5676611328126,59.786414273199476,35.398744807662766,2583.4966429894494,2537.703103369997
2024-09-29,2659.346923828125,2683.44580078125,2635.5849609375,2677.628662109375,11126215671,2502.542272949219,2528.554140625,58.298873711417,30.445892332459707,2595.16591696463,2546.7137567372656
2024-09-30,2603.062744140625,2662.489013671875,2576.97607421875,2659.292724609375,17826446789,2513.216357421875,2529.5503515625,53.835888374062016,21.989431803326884,2596.3808134532446,2550.8877558041813
2024-10-01,2448.921142578125,2657.615478515625,2415.07861328125,2603.26416015625,25482371785,2518.6703369140623,2524.04013671875,43.91973536110802,5.485128842367544,2573.694710241688,2543.334673342992
2024-10-02,2365.231689453125,2498.121337890625,2354.539306640625,2448.877197265625,20148256472,2518.8428344726562,2517.2713330078127,39.649564049948076,-10.71463320290595,2541.6234762742165,2530.1418597215206
2024-10-03,2349.791259765625,2402.862548828125,2311.02783203125,2365.213623046875,18051447791,2514.2520385742187,2511.0088623046877,38.8981354789257,-21.49438255687921,2512.110827580587,2516.782556021084
2024-10-04,2414.7939453125,2440.242431640625,2339.870849609375,2349.73291015625,14879264082,2514.0619506835938,2507.90298828125,43.7327471927927,-23.129198955027327,2497.1389995393424,2509.2278441167446
2024-10-05,2415.6318359375,2427.517578125,2390.844482421875,2414.84716796875,8152969183,2518.798681640625,2504.35189453125,43.79448153291117,-22.988579954538405,2484.5994359082897,2502.2948064738375
2024-10-06,2439.957763671875,2456.630615234375,2407.099365234375,2415.53173828125,8458690205,2526.0323852539063,2500.8601123046874,45.65857998561044,-20.191176642639945,2477.731486333457,2497.677247747766
2024-10-07,2421.796630859375,2520.40625,2405.13427734375,2439.94482421875,17414044416,2530.036828613281,2497.0289013671877,44.47269773751027,-18.540602069672456,2469.126123952829,2492.056461311589
2024-10-08,2439.8408203125,2464.12744140625,2400.5107421875,2421.98095703125,14067361080,2533.5424194335938,2493.07958984375,45.97411089528666,-15.342566511809954,2464.6206926235473,2488.188636052397
2024-10-09,2368.283447265625,2470.9130859375,2350.946533203125,2439.840087890625,14954047093,2528.7189819335936,2488.9831201171874,41.21475619892358,-17.02545227696152,2449.799577953098,2479.30677021634
2024-10-10,2383.85791015625,2417.2880859375,2329.78466796875,2368.273193359375,15327769940,2519.8582763671875,2484.0323681640625,42.607381076130515,-16.080030652264078,2439.654705984352,2472.2364842859624
2024-10-11,2436.513427734375,2470.395751953125,2380.504638671875,2383.940185546875,13489061564,2510.8910888671876,2480.3036083984375,47.16466205662407,-11.13372151362335,2439.1714324074323,2469.590331948808
2024-10-12,2476.523193359375,2488.23779296875,2434.202880859375,2436.515625,9372169184,2505.57412109375,2474.5451318359374,50.388261092987776,-4.720673633166136,2444.9178571692696,2470.1038772384795
2024-10-13,2467.677001953125,2484.12939453125,2436.9697265625,2476.520263671875,9189490605,2496.530651855469,2468.51087890625,49.66672663907341,-0.8315985629489617,2448.4192640590936,2469.9241086988236
2024-10-14,2628.89990234375,2652.8818359375,2443.552978515625,2467.6474609375,21434687898,2495.2578979492187,2466.10572265625,60.709344798913605,12.1269350131241,2476.1855161028866,2481.7000934132625
2024-10-15,2606.02197265625,2685.166748046875,2537.94091796875,2629.017578125,22003780898,2496.589562988281,2464.5993505859374,58.739983607437544,18.314197112639413,2496.160355572635,2490.909121505336
2024-10-16,2611.10205078125,2644.854248046875,2589.60693359375,2606.01953125,17012396419,2495.53466796875,2467.6468603515623,59.05758444947463,21.67548391254217,2513.8436932970376,2499.8123014517
2024-10-17,2604.2734375,2646.8740234375,2577.305908203125,2611.192138671875,15150712321,2490.9533081054688,2469.1640185546876,58.40676249705633,22.279912257564312,2527.755961635955,2507.550163381204
2024-10-18,2641.55224609375,2674.371826171875,2595.958984375,2604.814453125,17043738652,2489.1539672851563,2471.419208984375,60.937574629825576,23.888762193959696,2545.2630823217696,2517.4762435821335
2024-10-19,2648.656982421875,2661.872802734375,2631.656982421875,2641.48828125,8557834553,2488.6194702148437,2473.875908203125,61.41938588656422,24.062739431686275,2561.169836183324,2527.19333534804
2024-10-20,2746.364013671875,2756.436767578125,2635.94580078125,2648.665771484375,14559296242,2495.784533691406,2478.5353125,67.37852898751052,29.05542903358154,2589.6612481046395,2543.4282004090646
